start_time,exchange_number,reward_count_1,reward_count_3,reward_type_3,reward_count_2,reward_type_2,reward_id_1,unit_id,reward_id_3,ticket_id,end_time,reward_type_1,reward_id_2
"2025/05/29 14:00:00",4,50,0,0,0,0,31004,100401,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",5,50,0,0,0,0,31005,100501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",6,50,0,0,0,0,31006,100601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",7,50,0,0,0,0,31007,100701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",8,50,0,0,0,0,31008,100801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",9,50,0,0,0,0,31009,100901,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",10,50,0,0,0,0,31010,101001,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",11,50,0,0,0,0,31011,101101,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",12,50,0,0,0,0,31012,101201,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",13,50,0,0,0,0,31013,101301,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",14,50,0,0,0,0,31014,101401,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",15,50,0,0,0,0,31015,101501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",16,50,0,0,0,0,31016,101601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",17,50,0,0,0,0,31017,101701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",18,50,0,0,0,0,31018,101801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",19,50,0,0,0,0,31020,102001,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",20,50,0,0,0,0,31021,102101,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",21,50,0,0,0,0,31022,102201,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",22,50,0,0,0,0,31023,102301,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",23,50,0,0,0,0,31025,102501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",24,50,0,0,0,0,31026,102601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",25,50,0,0,0,0,31027,102701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",26,50,0,0,0,0,31028,102801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",27,50,0,0,0,0,31029,102901,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",28,50,0,0,0,0,31030,103001,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",29,50,0,0,0,0,31031,103101,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",30,50,0,0,0,0,31032,103201,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",31,50,0,0,0,0,31033,103301,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",32,50,0,0,0,0,31034,103401,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",33,50,0,0,0,0,31036,103601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",34,50,0,0,0,0,31037,103701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",35,50,0,0,0,0,31038,103801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",36,50,0,0,0,0,31040,104001,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",37,50,0,0,0,0,31042,104201,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",38,50,0,0,0,0,31043,104301,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",39,50,0,0,0,0,31044,104401,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",40,50,0,0,0,0,31045,104501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",41,50,0,0,0,0,31046,104601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",42,50,0,0,0,0,31047,104701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",43,50,0,0,0,0,31048,104801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",44,50,0,0,0,0,31049,104901,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",45,50,0,0,0,0,31050,105001,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",46,50,0,0,0,0,31051,105101,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",47,50,0,0,0,0,31052,105201,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",48,50,0,0,0,0,31053,105301,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",49,50,0,0,0,0,31054,105401,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",50,50,0,0,0,0,31055,105501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",51,50,0,0,0,0,31057,105701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",52,50,0,0,0,0,31058,105801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",53,50,0,0,0,0,31059,105901,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",54,50,0,0,0,0,31060,106001,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",55,50,0,0,0,0,31061,106101,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",56,50,0,0,0,0,31063,106301,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",57,50,0,0,0,0,31064,106401,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",58,50,0,0,0,0,31065,106501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",59,50,0,0,0,0,31066,106601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",60,50,0,0,0,0,31071,107101,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",61,50,0,0,0,0,31075,107501,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",62,50,0,0,0,0,31076,107601,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",63,50,0,0,0,0,31078,107801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",64,50,0,0,0,0,31087,108701,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",65,50,0,0,0,0,31088,108801,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",66,50,0,0,0,0,31089,108901,0,28025,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",1,50,0,0,0,0,32001,100101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",2,50,0,0,0,0,32002,100201,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",3,50,0,0,0,0,32003,100301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",4,50,0,0,0,0,32004,100401,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",5,50,0,0,0,0,32005,100501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",6,50,0,0,0,0,32006,100601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",7,50,0,0,0,0,32007,100701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",8,50,0,0,0,0,32008,100801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",9,50,0,0,0,0,32009,100901,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",10,50,0,0,0,0,32010,101001,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",11,50,0,0,0,0,32011,101101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",12,50,0,0,0,0,32012,101201,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",13,50,0,0,0,0,32013,101301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",14,50,0,0,0,0,32014,101401,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",15,50,0,0,0,0,32015,101501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",16,50,0,0,0,0,32016,101601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",17,50,0,0,0,0,32017,101701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",18,50,0,0,0,0,32018,101801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",19,50,0,0,0,0,32020,102001,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",20,50,0,0,0,0,32021,102101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",21,50,0,0,0,0,32022,102201,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",22,50,0,0,0,0,32023,102301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",23,50,0,0,0,0,32025,102501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",24,50,0,0,0,0,32026,102601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",25,50,0,0,0,0,32027,102701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",26,50,0,0,0,0,32028,102801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",27,50,0,0,0,0,32029,102901,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",28,50,0,0,0,0,32030,103001,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",29,50,0,0,0,0,32031,103101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",30,50,0,0,0,0,32032,103201,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",31,50,0,0,0,0,32033,103301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",32,50,0,0,0,0,32034,103401,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",33,50,0,0,0,0,32036,103601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",34,50,0,0,0,0,32037,103701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",35,50,0,0,0,0,32038,103801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",36,50,0,0,0,0,32040,104001,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",37,50,0,0,0,0,32042,104201,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",38,50,0,0,0,0,32043,104301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",39,50,0,0,0,0,32044,104401,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",40,50,0,0,0,0,32045,104501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",41,50,0,0,0,0,32046,104601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",42,50,0,0,0,0,32047,104701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",43,50,0,0,0,0,32048,104801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",44,50,0,0,0,0,32049,104901,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",45,50,0,0,0,0,32050,105001,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",46,50,0,0,0,0,32051,105101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",47,50,0,0,0,0,32052,105201,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",48,50,0,0,0,0,32053,105301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",49,50,0,0,0,0,32054,105401,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",50,50,0,0,0,0,32055,105501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",51,50,0,0,0,0,32057,105701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",52,50,0,0,0,0,32058,105801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",53,50,0,0,0,0,32059,105901,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",54,50,0,0,0,0,32060,106001,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",55,50,0,0,0,0,32061,106101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",56,50,0,0,0,0,32063,106301,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",57,50,0,0,0,0,32064,106401,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",58,50,0,0,0,0,32065,106501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",59,50,0,0,0,0,32066,106601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",60,50,0,0,0,0,32071,107101,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",61,50,0,0,0,0,32075,107501,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",62,50,0,0,0,0,32076,107601,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",63,50,0,0,0,0,32078,107801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",64,50,0,0,0,0,32087,108701,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",65,50,0,0,0,0,32088,108801,0,28026,"2030/08/01 14:59:59",2,0
"2025/05/29 14:00:00",66,50,0,0,0,0,32089,108901,0,28026,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",1,50,0,0,0,0,31001,100101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",2,50,0,0,0,0,31002,100201,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",3,50,0,0,0,0,31003,100301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",4,50,0,0,0,0,31004,100401,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",5,50,0,0,0,0,31005,100501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",6,50,0,0,0,0,31006,100601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",7,50,0,0,0,0,31007,100701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",8,50,0,0,0,0,31008,100801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",9,50,0,0,0,0,31009,100901,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",10,50,0,0,0,0,31010,101001,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",11,50,0,0,0,0,31011,101101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",12,50,0,0,0,0,31012,101201,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",13,50,0,0,0,0,31013,101301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",14,50,0,0,0,0,31014,101401,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",15,50,0,0,0,0,31015,101501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",16,50,0,0,0,0,31016,101601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",17,50,0,0,0,0,31017,101701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",18,50,0,0,0,0,31018,101801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",19,50,0,0,0,0,31020,102001,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",20,50,0,0,0,0,31021,102101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",21,50,0,0,0,0,31022,102201,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",22,50,0,0,0,0,31023,102301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",23,50,0,0,0,0,31025,102501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",24,50,0,0,0,0,31026,102601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",25,50,0,0,0,0,31027,102701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",26,50,0,0,0,0,31028,102801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",27,50,0,0,0,0,31029,102901,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",28,50,0,0,0,0,31030,103001,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",29,50,0,0,0,0,31031,103101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",30,50,0,0,0,0,31032,103201,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",31,50,0,0,0,0,31033,103301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",32,50,0,0,0,0,31034,103401,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",33,50,0,0,0,0,31036,103601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",34,50,0,0,0,0,31037,103701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",35,50,0,0,0,0,31038,103801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",36,50,0,0,0,0,31040,104001,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",37,50,0,0,0,0,31042,104201,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",38,50,0,0,0,0,31043,104301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",39,50,0,0,0,0,31044,104401,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",40,50,0,0,0,0,31045,104501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",41,50,0,0,0,0,31046,104601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",42,50,0,0,0,0,31047,104701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",43,50,0,0,0,0,31048,104801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",44,50,0,0,0,0,31049,104901,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",45,50,0,0,0,0,31050,105001,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",46,50,0,0,0,0,31051,105101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",47,50,0,0,0,0,31052,105201,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",48,50,0,0,0,0,31053,105301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",49,50,0,0,0,0,31054,105401,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",50,50,0,0,0,0,31055,105501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",51,50,0,0,0,0,31056,105601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",52,50,0,0,0,0,31057,105701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",53,50,0,0,0,0,31058,105801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",54,50,0,0,0,0,31059,105901,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",55,50,0,0,0,0,31060,106001,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",56,50,0,0,0,0,31061,106101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",57,50,0,0,0,0,31063,106301,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",58,50,0,0,0,0,31064,106401,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",59,50,0,0,0,0,31065,106501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",60,50,0,0,0,0,31066,106601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",61,50,0,0,0,0,31071,107101,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",62,50,0,0,0,0,31075,107501,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",63,50,0,0,0,0,31076,107601,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",64,50,0,0,0,0,31078,107801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",65,50,0,0,0,0,31087,108701,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",66,50,0,0,0,0,31088,108801,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",67,50,0,0,0,0,31089,108901,0,28027,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",1,50,0,0,0,0,32001,100101,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",2,50,0,0,0,0,32002,100201,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",3,50,0,0,0,0,32003,100301,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",4,50,0,0,0,0,32004,100401,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",5,50,0,0,0,0,32005,100501,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",6,50,0,0,0,0,32006,100601,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",7,50,0,0,0,0,32007,100701,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",8,50,0,0,0,0,32008,100801,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",9,50,0,0,0,0,32009,100901,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",10,50,0,0,0,0,32010,101001,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",11,50,0,0,0,0,32011,101101,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",12,50,0,0,0,0,32012,101201,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",13,50,0,0,0,0,32013,101301,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",14,50,0,0,0,0,32014,101401,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",15,50,0,0,0,0,32015,101501,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",16,50,0,0,0,0,32016,101601,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",17,50,0,0,0,0,32017,101701,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",18,50,0,0,0,0,32018,101801,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",19,50,0,0,0,0,32020,102001,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",20,50,0,0,0,0,32021,102101,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",21,50,0,0,0,0,32022,102201,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",22,50,0,0,0,0,32023,102301,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",23,50,0,0,0,0,32025,102501,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",24,50,0,0,0,0,32026,102601,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",25,50,0,0,0,0,32027,102701,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",26,50,0,0,0,0,32028,102801,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",27,50,0,0,0,0,32029,102901,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",28,50,0,0,0,0,32030,103001,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",29,50,0,0,0,0,32031,103101,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",30,50,0,0,0,0,32032,103201,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",31,50,0,0,0,0,32033,103301,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",32,50,0,0,0,0,32034,103401,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",33,50,0,0,0,0,32036,103601,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",34,50,0,0,0,0,32037,103701,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",35,50,0,0,0,0,32038,103801,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",36,50,0,0,0,0,32040,104001,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",37,50,0,0,0,0,32042,104201,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",38,50,0,0,0,0,32043,104301,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",39,50,0,0,0,0,32044,104401,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",40,50,0,0,0,0,32045,104501,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",41,50,0,0,0,0,32046,104601,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",42,50,0,0,0,0,32047,104701,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",43,50,0,0,0,0,32048,104801,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",44,50,0,0,0,0,32049,104901,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",45,50,0,0,0,0,32050,105001,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",46,50,0,0,0,0,32051,105101,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",47,50,0,0,0,0,32052,105201,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",48,50,0,0,0,0,32053,105301,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",49,50,0,0,0,0,32054,105401,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",50,50,0,0,0,0,32055,105501,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",51,50,0,0,0,0,32056,105601,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",52,50,0,0,0,0,32057,105701,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",53,50,0,0,0,0,32058,105801,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",54,50,0,0,0,0,32059,105901,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",55,50,0,0,0,0,32060,106001,0,28028,"2030/08/01 14:59:59",2,0
"2025/09/15 14:00:00",56,50,0,0,0,0,32061,106101,0,28028,"2030/08/01 14:59:59",2,0
