area_map_boss_icon_position_y,area_map_boss_icon_position_x,detail_enemy_size_3,detail_enemy_size_2,quest_detail_bg_id,detail_enemy_size_4,wave_bgm_que_id,detail_enemy_local_position_y_3,quest_difficulty,area_map_boss_icon_scale_y,detail_enemy_local_position_y_4,detail_enemy_local_position_x_3,quest_detail_bg_position,detail_enemy_local_position_x_2,wave_bgm_sheet_id,detail_enemy_size_1,detail_enemy_local_position_y_5,detail_enemy_local_position_x_1,detail_enemy_size_5,detail_enemy_local_position_y_2,detail_enemy_local_position_x_4,area_map_boss_icon_scale_x,detail_enemy_local_position_y_1,detail_enemy_local_position_x_5,quest_id,quest_battle_bg_id
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001018,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001019,101623
65,0,0.0,0.0,101623,0.0,bgm_MC133,0,3,1.0,0,0,0,0,bgm_MC133,0.8,0,0,0.0,0,0,1.0,-20,0,83001020,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001021,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001022,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001023,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001024,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001025,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001026,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001027,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001028,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001029,101623
60,0,0.0,0.0,101623,0.0,bgm_MC133,0,3,1.0,0,0,0,0,bgm_MC133,1.2,0,0,0.0,0,0,1.0,0,0,83001030,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001031,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001032,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001033,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001034,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001035,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001036,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001037,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001038,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001039,101623
70,0,0.0,0.0,101623,0.0,bgm_MC133,0,3,1.0,0,0,0,0,bgm_MC133,1.0,0,0,0.0,0,0,1.0,0,0,83001040,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001041,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001042,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001043,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001044,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001045,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001046,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001047,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001048,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001049,101623
50,0,0.0,0.0,101623,0.0,bgm_MC133,0,3,1.0,0,0,0,0,bgm_MC133,1.0,0,0,0.0,0,0,1.0,0,0,83001050,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001051,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001052,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001053,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001054,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001055,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001056,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001057,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001058,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001059,101623
50,0,0.0,0.0,101623,0.0,bgm_MC133,0,3,1.1,0,0,0,0,bgm_MC133,1.1,0,0,0.0,0,0,1.1,10,0,83001060,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001061,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001062,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001063,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001064,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001065,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,2,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001066,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001067,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001068,101623
0,0,0.8,0.8,101623,0.8,bgm_MC133,0,1,1.0,0,-1,0,-190,bgm_MC133,0.8,0,-379,0.8,0,188,1.0,0,377,83001069,101623
50,0,0.0,0.0,101623,0.0,bgm_MC133,0,3,1.2,0,0,0,0,bgm_MC133,1.5,0,0,0.0,0,0,1.2,-10,0,83001070,101623
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001001,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001002,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001003,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001004,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001005,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001006,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001007,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001008,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001009,103013
60,0,0.0,0.0,103013,0.0,bgm_MC134,0,3,1.0,0,0,0,0,bgm_MC134,0.8,0,0,0.0,0,0,1.0,0,0,84001010,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001011,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001012,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001013,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001014,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001015,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001016,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001017,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001018,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001019,103013
60,0,0.0,0.0,103013,0.0,bgm_MC134,0,3,1.0,0,0,0,0,bgm_MC134,1.3,0,0,0.0,0,0,1.0,10,0,84001020,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001021,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001022,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001023,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001024,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001025,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001026,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001027,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001028,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001029,103013
65,0,0.0,0.0,103013,0.0,bgm_MC134,0,3,0.9,0,0,0,0,bgm_MC134,1.1,0,0,0.0,0,0,0.9,-10,0,84001030,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001031,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001032,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001033,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001034,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001035,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001036,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001037,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001038,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001039,103013
60,-20,0.0,0.0,103013,0.0,bgm_MC134,0,3,1.0,0,0,0,0,bgm_MC134,1.0,0,0,0.0,0,0,1.0,0,0,84001040,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001041,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001042,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001043,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001044,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001045,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001046,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001047,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001048,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001049,103013
60,0,0.0,0.0,103013,0.0,bgm_MC134,0,3,1.0,0,0,0,0,bgm_MC134,1.0,0,0,0.0,0,0,1.0,0,0,84001050,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001051,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001052,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001053,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001054,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001055,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001056,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001057,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001058,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001059,103013
60,0,0.0,0.0,103013,0.0,bgm_MC134,0,3,1.1,0,0,0,0,bgm_MC134,1.25,0,0,0.0,0,0,1.1,10,0,84001060,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001061,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001062,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001063,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001064,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001065,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,2,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001066,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001067,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001068,103013
0,0,0.8,0.8,103013,0.8,bgm_MC134,0,1,1.0,0,-1,0,-190,bgm_MC134,0.8,0,-379,0.8,0,188,1.0,0,377,84001069,103013
60,0,0.0,0.0,103013,0.0,bgm_MC134,0,3,1.2,0,0,0,0,bgm_MC134,1.0,0,0,0.0,0,0,1.2,-10,0,84001070,103013
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001001,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001002,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001003,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001004,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001005,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001006,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001007,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001008,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001009,101191
60,0,0.0,0.0,101191,0.0,bgm_MC135,0,3,1.0,0,0,0,0,bgm_MC135,1.0,0,0,0.0,0,0,1.0,0,0,85001010,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001011,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001012,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001013,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001014,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001015,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001016,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001017,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001018,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001019,101191
60,-10,0.0,0.0,101191,0.0,bgm_MC135,0,3,1.0,0,0,0,0,bgm_MC135,1.0,0,0,0.0,0,0,1.0,0,0,85001020,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001021,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001022,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001023,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001024,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001025,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001026,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001027,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001028,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001029,101191
65,0,0.0,0.0,101191,0.0,bgm_MC135,0,3,1.2,0,0,0,0,bgm_MC135,1.25,0,0,0.0,0,0,1.2,-20,0,85001030,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001031,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001032,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001033,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001034,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001035,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,2,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001036,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001037,101191
0,0,0.8,0.8,101191,0.8,bgm_MC135,0,1,1.0,0,-1,0,-190,bgm_MC135,0.8,0,-379,0.8,0,188,1.0,0,377,85001038,101191
